"""http://localhost:8080#population-6021~16334""","""Give me all population  Melbourne.""","""select  ?o    {    <http://dbpedia.org/resource/Melbourne,_Florida> <http://dbpedia.org/ontology/populationTotal>  ?o .    }""","""76068^^xsd:nonNegativeInteger""","""76068^^xsd:nonNegativeInteger""","""NPP""","""single"""
"""http://localhost:8080#population-6021~16335""","""List all the population  Melbourne.""","""select  ?o    {    <http://dbpedia.org/resource/Melbourne,_Florida> <http://dbpedia.org/ontology/populationTotal>  ?o .    }""","""76068^^xsd:nonNegativeInteger""","""76068^^xsd:nonNegativeInteger""","""NPP""","""single"""
"""http://localhost:8080#population-6021~16336""","""show me all population  Melbourne.""","""select  ?o    {    <http://dbpedia.org/resource/Melbourne,_Florida> <http://dbpedia.org/ontology/populationTotal>  ?o .    }""","""76068^^xsd:nonNegativeInteger""","""76068^^xsd:nonNegativeInteger""","""NPP""","""single"""
"""http://localhost:8080#population-6021~16337""","""What are the population  Melbourne?""","""select  ?o    {    <http://dbpedia.org/resource/Melbourne,_Florida> <http://dbpedia.org/ontology/populationTotal>  ?o .    }""","""76068^^xsd:nonNegativeInteger""","""76068^^xsd:nonNegativeInteger""","""NPP""","""single"""
"""http://localhost:8080#population-6021~16338""","""What is the population  Melbourne?""","""select  ?o    {    <http://dbpedia.org/resource/Melbourne,_Florida> <http://dbpedia.org/ontology/populationTotal>  ?o .    }""","""76068^^xsd:nonNegativeInteger""","""76068^^xsd:nonNegativeInteger""","""NPP""","""single"""
"""http://localhost:8080#population-6021~16339""","""What was the population  Melbourne?""","""select  ?o    {    <http://dbpedia.org/resource/Melbourne,_Florida> <http://dbpedia.org/ontology/populationTotal>  ?o .    }""","""76068^^xsd:nonNegativeInteger""","""76068^^xsd:nonNegativeInteger""","""NPP""","""single"""
"""http://localhost:8080#population-6021~16340""","""What were the population  Melbourne?""","""select  ?o    {    <http://dbpedia.org/resource/Melbourne,_Florida> <http://dbpedia.org/ontology/populationTotal>  ?o .    }""","""76068^^xsd:nonNegativeInteger""","""76068^^xsd:nonNegativeInteger""","""NPP""","""single"""
"""http://localhost:8080#population-6021~16342""","""76068^^xsd:nonNegativeInteger is the population  which city?""","""select  ?s    {   ?s <http://dbpedia.org/ontology/populationTotal>  <76068^^xsd:nonNegativeInteger> .   ?s <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/City> .    }""","""http://dbpedia.org/resource/Melbourne,_Florida""","""Melbourne""","""NPP""","""single"""
"""http://localhost:8080#population-6021~16343""","""76068^^xsd:nonNegativeInteger was the population  which city?""","""select  ?s    {   ?s <http://dbpedia.org/ontology/populationTotal>  <76068^^xsd:nonNegativeInteger> .   ?s <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/City> .    }""","""http://dbpedia.org/resource/Melbourne,_Florida""","""Melbourne""","""NPP""","""single"""
"""http://localhost:8080#population-6021~16345""","""How many population does Melbourne have?""","""select (COUNT(DISTINCT ?objOfProp) as ?c) WHERE    {    <http://dbpedia.org/resource/Melbourne,_Florida> <http://dbpedia.org/ontology/populationTotal>  ?objOfProp .    }""","""76068^^xsd:nonNegativeInteger""","""76068^^xsd:nonNegativeInteger""","""NPP""","""single"""
"""http://localhost:8080#population-6021~16347""","""the population  Melbourne?""","""select  ?o    {    <http://dbpedia.org/resource/Melbourne,_Florida> <http://dbpedia.org/ontology/populationTotal>  ?o .    }""","""76068^^xsd:nonNegativeInteger""","""76068^^xsd:nonNegativeInteger""","""NPP""","""single"""
