"""http://localhost:8080#population-6028~16364""","""Give me all population  Melbourne.""","""select  ?o    {    <http://dbpedia.org/resource/Melbourne,_Florida> <http://dbpedia.org/ontology/populationTotal>  ?o .    }""","""76068^^xsd:nonNegativeInteger""","""76068^^xsd:nonNegativeInteger""","""NPP""","""single"""
"""http://localhost:8080#population-6028~16365""","""List all the population  Melbourne.""","""select  ?o    {    <http://dbpedia.org/resource/Melbourne,_Florida> <http://dbpedia.org/ontology/populationTotal>  ?o .    }""","""76068^^xsd:nonNegativeInteger""","""76068^^xsd:nonNegativeInteger""","""NPP""","""single"""
"""http://localhost:8080#population-6028~16366""","""show me all population  Melbourne.""","""select  ?o    {    <http://dbpedia.org/resource/Melbourne,_Florida> <http://dbpedia.org/ontology/populationTotal>  ?o .    }""","""76068^^xsd:nonNegativeInteger""","""76068^^xsd:nonNegativeInteger""","""NPP""","""single"""
"""http://localhost:8080#population-6028~16367""","""What are the population  Melbourne?""","""select  ?o    {    <http://dbpedia.org/resource/Melbourne,_Florida> <http://dbpedia.org/ontology/populationTotal>  ?o .    }""","""76068^^xsd:nonNegativeInteger""","""76068^^xsd:nonNegativeInteger""","""NPP""","""single"""
"""http://localhost:8080#population-6028~16368""","""What is the population  Melbourne?""","""select  ?o    {    <http://dbpedia.org/resource/Melbourne,_Florida> <http://dbpedia.org/ontology/populationTotal>  ?o .    }""","""76068^^xsd:nonNegativeInteger""","""76068^^xsd:nonNegativeInteger""","""NPP""","""single"""
"""http://localhost:8080#population-6028~16369""","""What was the population  Melbourne?""","""select  ?o    {    <http://dbpedia.org/resource/Melbourne,_Florida> <http://dbpedia.org/ontology/populationTotal>  ?o .    }""","""76068^^xsd:nonNegativeInteger""","""76068^^xsd:nonNegativeInteger""","""NPP""","""single"""
"""http://localhost:8080#population-6028~16370""","""What were the population  Melbourne?""","""select  ?o    {    <http://dbpedia.org/resource/Melbourne,_Florida> <http://dbpedia.org/ontology/populationTotal>  ?o .    }""","""76068^^xsd:nonNegativeInteger""","""76068^^xsd:nonNegativeInteger""","""NPP""","""single"""
"""http://localhost:8080#population-6028~16372""","""76068^^xsd:nonNegativeInteger is the population  which city?""","""select  ?s    {   ?s <http://dbpedia.org/ontology/populationTotal>  <76068^^xsd:nonNegativeInteger> .   ?s <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/City> .    }""","""http://dbpedia.org/resource/Melbourne,_Florida""","""Melbourne""","""NPP""","""single"""
"""http://localhost:8080#population-6028~16373""","""76068^^xsd:nonNegativeInteger was the population  which city?""","""select  ?s    {   ?s <http://dbpedia.org/ontology/populationTotal>  <76068^^xsd:nonNegativeInteger> .   ?s <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/City> .    }""","""http://dbpedia.org/resource/Melbourne,_Florida""","""Melbourne""","""NPP""","""single"""
"""http://localhost:8080#population-6028~16375""","""How many population does Melbourne have?""","""select (COUNT(DISTINCT ?objOfProp) as ?c) WHERE    {    <http://dbpedia.org/resource/Melbourne,_Florida> <http://dbpedia.org/ontology/populationTotal>  ?objOfProp .    }""","""76068^^xsd:nonNegativeInteger""","""76068^^xsd:nonNegativeInteger""","""NPP""","""single"""
"""http://localhost:8080#population-6028~16377""","""the population  Melbourne?""","""select  ?o    {    <http://dbpedia.org/resource/Melbourne,_Florida> <http://dbpedia.org/ontology/populationTotal>  ?o .    }""","""76068^^xsd:nonNegativeInteger""","""76068^^xsd:nonNegativeInteger""","""NPP""","""single"""
